168	1.01584	1.01994	42078.2
169	0.995818	1.02691	51052.9
170	1.01814	1.01819	47928.2
171	1.00895	1.02693	51480.2
172	1.0009	1.0245	49714.6
173	0.995241	1.02152	48626
174	0.990792	1.01977	49475.3
175	1.02145	1.02434	58045.7
176	1.0065	1.02331	50301.1
177	1.01134	1.02022	47712.3
178	1.01574	1.02277	51296.8
179	0.999736	1.01922	48475.6
180	1.00473	1.02497	47109.6
181	1.00745	1.01996	46643.8
182	1.00304	1.02076	47606.3
183	1.01284	1.02933	54221.2
184	1.00596	1.02138	40520.6
185	1.01357	1.01409	40257.9
186	1.00345	1.02121	56841.7
187	0.982761	1.02445	46848.1
188	1.00987	1.02279	52386.2
189	0.98904	1.02254	49282.4
190	1.00011	1.01697	50711.4
191	1.00759	1.02034	54257.1
192	0.987414	1.02479	53795.6
193	0.991297	1.02734	50481
194	0.989303	1.02252	49622.1
195	1.01108	1.0233	53079.3
196	0.982255	1.03043	51001.5
197	0.996649	1.02034	53460.9
198	1.00018	1.02491	51035.8
199	0.985414	1.02466	60410.7
200	1.00556	1.0235	47473.1
201	1.00052	1.02082	61526
202	1.01929	1.02594	43125.4
203	0.996977	1.02721	53194.1
204	0.993047	1.01969	39495.4
205	1.01917	1.02331	56125.7
206	1.00497	1.02444	51056.5
207	0.997864	1.02219	47597.1
208	0.993397	1.02312	53300.1
209	0.996481	1.02448	48104.8
210	0.985695	1.02442	52191.1
211	0.995566	1.02738	51328.9
212	0.999359	1.02844	56520.1
213	1.0267	1.0241	48673.7
214	0.97606	1.01881	53630.1
215	0.997216	1.02673	49591.2
216	1.00956	1.02907	48991.2
217	1.01692	1.01401	49381.3
218	1.00945	1.01729	47828
219	1.00496	1.02053	38875.5
220	0.99464	1.02179	52525
221	0.980036	1.01851	56854.4
222	1.00838	1.02715	43888.8
223	1.00584	1.02589	53826.6
224	1.01193	1.02498	56603.9
225	1.01398	1.01694	39955.3
226	1.00431	1.02528	50582
227	1.0179	1.02514	57871.7
228	0.999747	1.01844	48425.2
229	1.0047	1.02414	39961.5
230	0.990064	1.02459	49751.1
231	0.992566	1.01161	52178.6
232	0.998552	1.01787	49700.6
233	0.987709	1.0195	56858.5
234	1.002	1.02045	46029.8
235	1.01732	1.02728	48021.9
236	1.0093	1.02139	51648.9
237	1.01316	1.02213	33923.9
238	1.01172	1.02496	40269.6
239	0.992152	1.01888	45614
240	1.01161	1.02129	66658.8
241	0.998167	1.0289	54337.4
242	0.986543	1.02117	46066.4
243	1.00451	1.0293	54416.4
244	1.00824	1.02816	50147.8
245	0.98217	1.02065	48199
246	0.990583	1.03068	40933
247	1.01403	1.02982	49484.2
248	1.00207	1.02531	55919
249	0.996107	1.02538	47720.4
250	1.00242	1.02425	50197.9
251	0.999783	1.02178	53908.6
252	0.988173	1.03214	52584.9
253	1.01196	1.02195	45335.2
254	1.01302	1.01992	51555.9
255	0.990124	1.02573	55085.6
256	0.977766	1.02206	59278.8
257	1.00097	1.02354	53562.4
258	1.0128	1.02484	51957.2
259	1.00699	1.02232	54712.3
260	0.983814	1.02194	52550
261	1.01582	1.02445	52808.6
262	1.0111	1.02696	49648.9
263	0.990265	1.02208	43964.4
264	0.993479	1.02556	50147.7
265	0.995607	1.02687	41742.4
266	0.994062	1.0253	49941.7
267	0.994059	1.02102	51874.9
268	0.984994	1.02238	54424.7
269	0.991879	1.02878	39819.7
270	1.01142	1.0233	39060
271	0.984884	1.02768	53601.7
272	0.991742	1.02189	52549.2
273	1.00131	1.02651	46511.2
274	1.0075	1.01517	41232.8
275	0.986609	1.02828	37485
276	0.997585	1.02354	47391.2
277	1.00128	1.02658	51203.5
278	1.00613	1.03199	56020.4
279	1.01516	1.02686	53352.5
280	1.00855	1.01817	50398.7
281	0.99916	1.0195	59625
282	0.987078	1.02689	47388.9
283	0.988712	1.02301	55560.5
284	0.999791	1.01957	54268.9
285	0.996961	1.02306	45551.5
286	1.00806	1.02313	53678.1
287	0.995993	1.02446	52879.7
288	0.994455	1.0271	47177.2
289	0.98099	1.02481	49882.9
290	1.00226	1.01898	51654.1
291	0.999978	1.01936	50628.6
292	0.987855	1.02918	49247.1
293	0.994184	1.02682	44907
294	0.998674	1.01693	46829.5
295	1.0026	1.02135	56436.2
296	1.0087	1.02515	47624.9
297	0.983005	1.02243	50781.7
298	1.01181	1.02584	46989.5
299	1.02378	1.01864	57266.5
300	0.995064	1.02459	57520.2
301	1.01069	1.01929	54908.9
302	0.993953	1.02719	56952.5
303	1.00672	1.03128	49497.5
304	1.02247	1.02422	49278.3
305	0.989284	1.02708	59785.7
306	1.00013	1.02762	48291.8
307	0.983463	1.02931	47470.4
308	0.992838	1.02156	45375.8
309	0.996055	1.02457	47741.6
310	1.00361	1.02321	56310.1
311	0.99144	1.0194	51730.8
312	1.00999	1.02456	50279.8
313	0.992711	1.02542	51740.1
314	1.0026	1.02415	40460.2
315	1.00398	1.02182	49400.7
316	1.02407	1.02386	43871.5
317	1.00961	1.0208	52910.7
318	1.00386	1.02262	45404
319	0.987379	1.02241	56999.3
320	0.996028	1.02521	54022.4
321	1.00033	1.01976	51686.4
322	0.998239	1.02934	54306.1
323	1.0137	1.02833	50462
324	1.00979	1.02475	52640.1
325	0.993912	1.02884	38585.6
326	0.986424	1.02882	45687.6
327	0.99748	1.02791	49477.5
328	1.00373	1.0233	51908.6
329	0.992373	1.02327	56407.8
330	0.979001	1.03258	43953.2
331	1.02263	1.02109	45053.7
332	0.994132	1.0275	53807.4
333	1.01213	1.02318	55895.1
334	1.00215	1.02712	66694.2
335	0.999053	1.02724	59418.7
336	1.00466	1.02329	46710.3
337	1.00425	1.02482	51373.8
338	1.00675	1.02529	54002.2
339	0.993205	1.02396	43641.8
340	0.977677	1.01954	45699.5
341	1.00647	1.02709	54705.5
342	1.00157	1.02688	61625.3
343	1.00305	1.02439	51756
344	1.01758	1.02239	46046.3
345	0.999768	1.01727	47178.1
346	0.990164	1.02216	61131.9
347	0.999907	1.02122	43895.3
348	1.00495	1.02113	51309.6
349	0.996819	1.02514	51890.8
350	1.00373	1.022	50961.9
351	1.01505	1.02158	59394.2
352	0.980922	1.02283	37932.9
353	0.993116	1.02921	48393.1
354	0.992712	1.02377	45313.8
355	0.987309	1.02068	50226.2
356	1.00101	1.02244	50022.3
357	1.00297	1.01992	47700.3
358	1.00392	1.02557	51523.7
359	0.983804	1.03063	43596.2
360	0.982071	1.02633	45541.2
361	1.02139	1.02079	56793.1
362	1.00061	1.02034	52739.3
363	0.993973	1.0239	53369.2
364	1.01376	1.01978	45058.7
365	0.993491	1.02519	46792.4
366	0.990274	1.0203	48265.2
367	1.00696	1.02437	48500.1
368	0.991218	1.01861	48295.7
369	1.00022	1.02365	47269.7
370	1.00228	1.02146	49032.3
371	1.01312	1.02504	37215.5
372	1.0174	1.02239	50341.9
373	0.9903	1.02326	60055.7
374	1.01661	1.02945	46422.4
375	1.0081	1.02055	54983
376	0.981755	1.02646	48279.7
377	0.990217	1.03337	46969.7
378	1.00559	1.02698	49537.1
379	0.997931	1.02578	54234.7
380	0.985857	1.02087	52614
381	1.00275	1.0196	45854.4
382	0.991277	1.02051	47519.9
383	0.986241	1.02669	52705
384	0.994498	1.02119	34459.8
385	1.00426	1.0209	53839.9
386	1.01179	1.02405	43835.6
387	1.01193	1.02514	42848.9
388	1.00879	1.02349	51427.1
389	1.01323	1.02475	46876.9
390	1.00505	1.01754	59986.8
391	0.992489	1.02115	56027.2
392	1.00476	1.02712	55328.8
393	1.01706	1.02619	45796.8
394	1.01267	1.02131	47686.8
395	1.02046	1.02943	46725.5
396	0.998211	1.02086	52670.5
397	1.00924	1.02179	49540.5
398	0.997994	1.02248	44955.8
399	1.00254	1.01849	59283
400	1.01344	1.02079	47114.1
401	0.995551	1.02786	46894.2
402	0.972416	1.02559	46035.4
403	1.0023	1.01979	45900.3
404	1.01434	1.02603	51820.3
405	1.00601	1.02102	43560.3
406	1.01874	1.01732	48809
407	0.986549	1.01641	54938.9
408	1.0082	1.02317	56527.5
409	1.00855	1.02771	45046
410	1.00416	1.02649	49894.3
411	0.994798	1.02542	55640.3
412	1.00506	1.02018	54747.3
413	0.986218	1.02588	48076.6
414	0.997911	1.01884	46634.8
415	1.01535	1.02109	46254.6
416	0.980338	1.0185	48121.6
417	1.0167	1.01942	60067.8
418	1.01199	1.02109	47781.3
419	0.978839	1.02268	44495.9
420	0.993113	1.02468	48444.1
421	0.998783	1.0232	53911.8
422	0.994091	1.02762	44733.3
423	0.993706	1.01984	51073.9
424	0.999327	1.0234	50059.7
425	0.980975	1.01808	53071.7
426	1.00637	1.0224	56064.2
427	0.998727	1.02636	49934.3
428	1.01549	1.02591	48983.4
429	0.987418	1.02735	44825.8
430	0.997047	1.02795	56467.9
431	0.983005	1.02196	59744.8
432	0.986825	1.02576	54997.3
433	1.01338	1.02128	48353.7
434	0.981258	1.01587	61199.1
435	1.00359	1.02318	56169.1
436	1.00884	1.02571	53919.5
437	1.02413	1.02262	47635.8
438	0.997784	1.02469	45712.5
439	1.00095	1.02487	48842.6
440	1.00908	1.02418	54523.1
441	0.994788	1.02501	52605.5
442	1.00554	1.02189	44422.7
443	0.991264	1.02497	60414.9
444	0.998239	1.02389	48117.4
445	0.999531	1.02174	47552.4
446	0.993634	1.01515	52767.6
447	1.01246	1.02103	49293.4
448	0.989247	1.02198	50191
449	0.991775	1.02393	46704.8
450	0.991064	1.01982	52052.6
451	1.01806	1.01593	48540.4
452	1.00408	1.028	46419
453	0.986173	1.02462	55735.2
454	0.996261	1.02798	43058.9
455	0.997882	1.02924	52960.6
456	1.01171	1.02581	47922
457	0.995226	1.02215	52323.5
458	0.993253	1.02627	52853.9
459	1.01336	1.02254	55293.9
460	0.988065	1.02137	45487.8
461	0.995002	1.03246	55594.9
462	1.01017	1.01887	49029.6
463	0.996043	1.02771	52652.3
464	0.997927	1.01992	52089.8
465	0.994889	1.02224	47104.9
466	0.990562	1.02685	43590.8
467	1.00195	1.02209	52625.2
468	1.01403	1.02475	51474.2
469	0.988673	1.02456	53157.9
470	1.00558	1.01506	47502.6
471	0.979874	1.02331	39643.4
472	0.998752	1.02476	52518
473	1.00558	1.02308	35370.5
474	0.981758	1.01825	45499.4
475	1.01664	1.02953	46407
476	0.986889	1.01869	48980.5
477	1.01817	1.02605	48109.2
478	1.0074	1.01775	46979
479	0.997759	1.0198	55907.1
480	0.994919	1.02241	50683.4
481	0.99434	1.02379	50116
482	1.01087	1.0234	43095.9
483	1.00392	1.02028	48861.5
484	1.00596	1.01846	63975.8
485	0.997854	1.02261	49127.9
486	0.984545	1.02176	46655.7
487	0.988279	1.02299	60124.8
488	0.997142	1.02454	43509.3
489	0.996355	1.02592	50038.1
490	0.994347	1.02513	52502.6
491	0.979544	1.03025	45120.8
492	0.999048	1.01918	56605.8
493	0.984445	1.02599	51420
494	0.977429	1.0241	48641.7
495	0.984362	1.00984	45000.2
496	0.989688	1.02081	49858.7
497	1.00392	1.02254	41999.7
498	1.00042	1.02432	54263.5
499	0.982598	1.02025	58357.1
500	0.996581	1.02189	45860.8
501	1.00722	1.0236	52911.1
502	1.00732	1.02896	53190.7
503	0.989758	1.02193	51227.5
504	1.01314	1.02493	45488.2
505	1.00643	1.01877	42248.1
506	1.0274	1.01869	46132.6
507	0.976429	1.02047	50123.1
508	0.985674	1.02242	37623.7
509	0.993863	1.01759	45908.6
510	0.997826	1.02315	53878.3
511	0.999148	1.02258	56495
512	1.00267	1.01976	51214.5
513	1.00407	1.0269	50172.6
514	1.00478	1.02431	50134.6
515	0.988585	1.02686	54126.3
516	0.996457	1.02709	49942.8
517	1.01522	1.02017	53038.7
518	1.00773	1.02353	47062.1
519	1.00319	1.0197	53955.8
520	0.981611	1.02319	50375.4
521	1.01052	1.02723	47371.6
522	1.01475	1.02285	52177.9
523	0.970281	1.02099	48413.3
524	0.998509	1.02472	46602.7
525	1.0016	1.02362	46701.1
526	0.999445	1.02227	41920.1
527	1.00561	1.02286	53987.7
528	0.975851	1.0216	43933.6
529	1.00171	1.02836	57658.2
530	0.994896	1.01732	47845
531	0.985908	1.02824	51022.6
532	0.98729	1.02325	45951.4
533	1.00702	1.02259	50702.3
534	0.98561	1.01989	49799
535	0.979919	1.02639	57158.2
536	1.0067	1.01786	51896.5
537	1.00052	1.01696	39331.5
538	0.984457	1.02601	49411.4
539	0.990953	1.02527	48217.3
540	0.999108	1.02398	54934.7
541	0.994193	1.02354	44381.2
542	1.00896	1.02149	55601.3
543	1.00386	1.02733	47110.2
544	1.00245	1.02706	47804.9
545	0.989582	1.02186	49395.9
546	1.01012	1.02216	49363.9
547	1.00481	1.02098	53724.1
548	1.00098	1.01908	47582.2
549	0.978399	1.01776	50325.9
550	0.985446	1.02406	51122.4
551	0.978075	1.02431	50777.5
552	1.01277	1.02409	48686.8
553	1.00018	1.02392	43740.6
554	1.0115	1.02523	48791.9
555	0.99939	1.02515	53218
556	1.00376	1.02637	52928.1
557	0.996945	1.01691	51269.4
558	0.984428	1.02719	45716.2
559	0.996773	1.02863	36757.5
560	1.00229	1.02147	48639.4
561	1.01787	1.02216	46690.4
562	0.984422	1.02833	51158.8
563	0.995107	1.0244	51317.5
564	0.996998	1.02589	50574.5
565	0.997351	1.02883	47465.4
566	1.01157	1.01914	51088.5
567	0.994009	1.02329	40451.7
568	0.997911	1.02306	55154.9
569	0.979197	1.02186	51464.3
570	1.01885	1.02105	38297
571	1.00891	1.02201	45921.9
572	0.987599	1.02063	48083
573	1.01244	1.02579	47605.5
574	0.998551	1.02981	56899.9
575	0.995094	1.03011	57552.1
576	0.995753	1.02589	51467.7
577	0.991191	1.02856	47765.3
578	0.994583	1.02395	48783.7
579	1.00871	1.02369	49512.4
580	0.986828	1.02236	42553.2
581	1.00425	1.0289	47657.3
582	1.00951	1.02096	45662.8
583	0.997157	1.02134	57454.2
584	1.015	1.02127	53660.8
585	0.998727	1.02963	53523.8
586	1.01145	1.02663	51294.4
587	0.98264	1.0226	52550.6
588	0.991872	1.0233	44270.3
589	0.985213	1.02582	44187.9
590	0.984735	1.02488	59826
591	0.990634	1.02058	48839.9
592	1.01463	1.02346	49164.9
593	0.992885	1.02268	57223.3
594	0.997748	1.03072	49250.4
595	0.987676	1.02504	49879.7
596	1.00043	1.0263	52937.7
597	1.00236	1.02361	46843.8
598	1.01145	1.02071	48410.4
599	1.00524	1.02441	54415.5
600	1.00977	1.02247	51738.4
601	1.00976	1.02511	57359.1
602	1.00461	1.02015	48347
603	0.999521	1.02449	48683
604	1.01069	1.02455	46070.4
605	0.987297	1.01917	49323.9
606	1.01194	1.02479	47775.6
607	1.00269	1.01702	59125.1
608	1.00634	1.02015	45576.3
609	0.997579	1.02471	56673.4
610	0.99571	1.02362	46632.1
611	0.98212	1.02555	49530.3
612	0.995445	1.02007	51962
613	1.0019	1.01933	53669.9
614	0.99339	1.02379	44817.2
615	0.998887	1.02155	43555
616	0.98028	1.02709	52934.6
617	1.01171	1.01645	58201.9
618	0.994636	1.02379	49865.5
619	0.98693	1.02415	56361
620	1.0283	1.02486	35079.4
621	0.978824	1.02141	51886.4
622	0.979596	1.0219	47371.5
623	1.00734	1.01871	49950.5
624	0.992008	1.02357	43200.9
625	1.01414	1.01892	47662.5
626	0.978431	1.0211	60099.7
627	1.02203	1.02769	55985.7
628	1.01224	1.02534	42895.2
629	1.03146	1.02881	39262
630	0.979719	1.02217	56905.4
631	0.988937	1.02023	53903.9
632	1.01346	1.02243	48719.6
633	0.999525	1.02462	54556.1
634	1.01552	1.02346	55774.2
635	0.994778	1.02057	48663.8
636	1.00487	1.02254	44440.9
637	0.977962	1.02412	50140.7
638	0.995746	1.02452	50187.4
639	0.997364	1.02125	49415.5
640	0.998825	1.02462	54529.9
641	0.994411	1.01519	45579.4
642	0.989482	1.01946	55730
643	0.994527	1.01987	47099
644	0.999158	1.01723	48059.5
645	0.98861	1.02174	44697.6
646	0.998246	1.02081	52778.4
647	0.997732	1.02097	44141.9
648	1.00991	1.02356	51528.5
649	0.996199	1.0228	51624.4
650	0.996109	1.02239	46515.6
651	1.0139	1.02139	50861.2
652	1.00117	1.0222	47167
653	0.991564	1.02048	57406.6
654	0.992497	1.01838	56193.1
655	0.980925	1.02566	55292.7
656	0.988765	1.02501	48824.5
657	0.998895	1.02857	50339.6
658	0.980159	1.03106	55630.3
659	1.01318	1.01547	42552.3
660	0.993774	1.01968	53531.5
661	0.9875	1.01732	51237.5
662	0.980751	1.01693	52594.8
663	0.99636	1.02145	49201.9
664	0.995285	1.02432	54304.1
665	1.00012	1.02507	50931.8
666	1.00715	1.02262	51904.2
667	0.991233	1.01796	57459.1
668	0.990975	1.01529	53237
669	1.00205	1.02402	54419.3
670	1.01241	1.02469	53891.1
671	0.996427	1.02449	50123.6
672	1.0105	1.02286	51276.6
673	1.00546	1.02599	49561.4
674	1.00166	1.02319	41184
675	0.999007	1.01723	41019.9
676	1.00865	1.01761	46002.2
677	1.00342	1.02477	53502.3
678	1.00207	1.02649	50019.3
679	0.977242	1.0237	53347.7
680	0.990763	1.02549	55983.3
681	0.998546	1.02245	47409.5
682	1.01737	1.02467	49922.8
683	0.983955	1.02344	48498.4
684	0.990689	1.01316	51488.5
685	0.982729	1.01974	49304.3
686	0.988222	1.02021	57525.6
687	0.988383	1.02619	50341
688	1.01192	1.02137	40934.2
689	0.99129	1.02234	55952.3
690	1.00858	1.0204	40189.6
691	1.00919	1.02379	51288.7
692	0.989668	1.02395	48328.9
693	0.997386	1.02311	47306.2
694	0.990855	1.0261	55951.3
695	0.999452	1.02471	54358.8
696	1.00457	1.02243	41682.5
697	0.991434	1.02187	52792.4
698	1.01488	1.02088	54794.3
699	0.999584	1.0214	53962
700	1.01776	1.02492	54663
701	0.996586	1.02205	44081.7
702	0.994025	1.02307	53334.1
703	1.00105	1.02502	44340.2
704	1.01179	1.02517	48206.3
705	1.00769	1.02317	41874.1
706	1.00326	1.02692	49940.8
707	1.01145	1.02435	55922.3
708	0.994109	1.02352	47583.4
709	1.0155	1.02473	54898.8
710	0.985449	1.0185	53632.9
711	1.0003	1.02708	53895.2
712	0.996131	1.02341	49372.6
713	1.01099	1.01467	45699.8
714	0.99736	1.029	46736.8
715	1.00653	1.01631	54315.1
716	1.00447	1.02769	41974.8
717	1.0033	1.02273	41728
718	1.00574	1.02074	46559.8
719	1.00612	1.02018	48734.8
720	1.03129	1.02419	46502.7
721	0.989651	1.02172	48295.5
722	1.0007	1.0223	47969.2
723	0.991275	1.01848	50114.7
724	1.00288	1.01973	51072.6
725	1.00102	1.02106	50826.3
726	1.00224	1.02617	51985.1
727	0.982113	1.02158	48041.3
728	1.00337	1.02339	58362
729	0.995178	1.01659	51008.6
730	0.994656	1.01903	45245.5
731	1.01077	1.0185	55272.8
732	0.996962	1.02671	54561.5
733	0.997916	1.02304	53154.5
734	0.993271	1.02248	49570.2
735	1.01183	1.02344	57269.4
736	0.975466	1.02286	47482.3
737	1.01136	1.02086	47620.6
738	0.983711	1.02024	53854.6
739	0.991022	1.01893	50685.6
740	1.02225	1.02731	51877.6
741	0.986088	1.0251	46719.8
742	1.00692	1.02061	61820.7
743	1.01168	1.02347	49880.6
744	1.00174	1.02485	51749.4
745	0.993128	1.02072	47631.1
746	1.01448	1.02578	48698.3
747	1.00628	1.02033	54561.1
748	0.999467	1.01719	50351.8
749	0.998886	1.02319	53523.8
750	0.999635	1.02859	48476.1
751	1.00434	1.02279	49806
752	0.993656	1.02124	56774.1
753	1.01395	1.0219	42288.7
754	1.01745	1.02597	46342.8
755	1.00888	1.01659	56872.3
756	0.996416	1.02125	45398.3
757	1.01068	1.02299	52345.5
758	1.00328	1.025	49794.3
759	0.992989	1.02522	52815.2
760	1.00503	1.02041	47339.2
761	1.01218	1.02047	48527
762	1.00189	1.02622	46742.5
763	0.998662	1.02462	46325.8
764	0.994648	1.02167	53918.1
765	0.994926	1.01867	45384.5
766	1.00271	1.02089	40704.3
767	1.00673	1.02615	55065.9
768	1.00141	1.02388	49761.2
769	1.01391	1.02455	50145.2
770	0.988809	1.01886	59394.8
771	0.990824	1.02997	47319.3
772	1.01624	1.02651	48486.3
773	0.983624	1.02449	52389.5
774	0.997355	1.02312	51210.4
775	0.995545	1.01878	46823.8
776	0.994538	1.02204	52591.5
777	0.988578	1.02344	51334.1
778	1.01238	1.02813	52619.2
779	1.02263	1.02694	58650.9
780	1.0071	1.02311	40475.6
781	1.00221	1.0235	46002.2
782	1.0053	1.02659	49638.7
783	0.996544	1.02171	50426.1
784	1.01678	1.0157	52154.8
785	1.0109	1.02257	52022.5
786	1.00509	1.01372	49673.4
787	1.00217	1.0268	61013.2
788	1.00611	1.01799	49568.5
789	1.00822	1.02545	46032.4
790	0.998258	1.02408	48973.7
791	0.994177	1.01996	44555.2
792	1.00498	1.02544	52800.4
793	0.980439	1.02506	37634.1
794	1.01936	1.02875	42102.2
795	0.991479	1.02709	57590
796	1.01923	1.02797	46334.8
797	1.00278	1.02536	54156.2
798	1.00999	1.02742	50741.6
799	1.00018	1.01837	47067.5
800	1.01905	1.03006	58006.1
801	0.98936	1.02567	47968.1
802	0.993902	1.02666	48792.8
803	0.990161	1.02545	40858.5
804	1.00586	1.01444	54740.7
805	1.00514	1.02122	43740.9
806	0.985794	1.02756	50140
807	0.994853	1.02826	49830.7
808	1.01596	1.02065	49644.8
809	1.00416	1.01937	41097.1
810	0.98383	1.02659	42933.9
811	1.02484	1.02488	48346.7
812	0.994729	1.0216	48979
813	0.992962	1.01918	43241.1
814	0.998407	1.02139	49140.8
815	0.987551	1.02489	49941.4
816	0.998192	1.02978	57152.2
817	0.999399	1.02422	42726.8
818	0.994107	1.02847	46027.7
819	0.996755	1.02491	53297.6
820	0.990979	1.02231	48021.4
821	0.994259	1.02409	46527.3
822	1.02163	1.02277	60052.3
823	1.01438	1.02487	64678.3
824	0.999791	1.02542	50689.4
825	1.00375	1.02101	49260.8
826	1.00416	1.02642	42403
827	1.01381	1.03192	54397.2
828	0.997596	1.0227	54844.9
829	0.991826	1.0209	46506
830	1.00153	1.02613	48351.4
831	1.0177	1.02159	53651.1
