231	1.00298
232	1.00017
233	1.00038
234	0.998276
235	1.00212
236	1.00231
237	1.00427
238	1.00228
239	1.00464
240	1.00093
241	1.00448
242	1.00186
243	1.00387
244	1.00335
245	1.00438
246	1.0048
247	1.00514
248	1.00321
249	1.00283
250	1.00198
251	1.00392
252	1.00264
253	1.0035
254	1.00262
255	1.00117
256	1.00146
257	1.0035
258	1.0037
259	1.00173
260	1.00145
261	1.0027
262	1.004
263	1.00558
264	1.00428
265	1.00068
266	1.00259
267	1.00121
268	1.00271
269	1.00252
270	1.00245
271	1.00111
272	1.00236
273	1.00345
274	1.00489
275	1.00114
276	1.00131
277	1.00031
278	1.00293
279	1.00132
280	1.00564
281	1.00205
282	1.00154
283	1.00162
284	1.00194
285	1.0036
286	1.00333
287	1.00315
288	1.00104
289	1.00198
290	1.00103
291	1.0018
292	1.00192
293	1.00391
294	1.00078
295	1.00283
296	1.00302
297	1.00369
298	1.00241
299	1.00277
300	1.00266
301	1.00191
302	1
303	1.00235
304	1.00178
305	1.00298
306	1.00342
307	1.00208
308	1.0027
309	1.00197
310	1.0016
311	1.00248
312	0.998385
313	1.00175
314	1.00156
315	1.0023
316	1.00382
317	1.00424
318	1.00384
319	1.00014
320	1.00388
321	1.00085
322	1.00512
323	1.00564
324	1.00131
325	1.00269
326	1.00434
327	1.00166
328	1.00266
329	1.00308
330	1.00203
331	1.00404
332	1.00007
333	1.0029
334	1.00302
335	1.00399
336	1.00212
337	0.998909
338	1.00193
339	1.00321
340	1.00161
341	1.00214
342	1.0024
343	1.00196
344	1.00496
345	1.00218
346	1.00295
347	0.999739
348	1.00335
349	1.00409
350	1.00107
351	1.0017
352	1.0003
353	1.00324
354	1.0032
355	1.00143
356	1.00067
357	0.999768
358	1.00273
359	1.00335
360	1.00301
361	1.0023
362	1.001
363	1.00384
364	1.00078
365	1.00225
366	1.0035
367	1.00201
368	1.00283
369	1.00374
370	1.00068
371	1.00018
372	1.00066
373	1.00423
374	1.00134
375	1.00434
376	1.00159
377	1.0007
378	1.00253
379	1.00329
380	1.00383
381	1.00147
382	1.00273
383	1.00104
384	1.0007
385	1.00167
386	1.00415
387	1.00568
388	1.00472
389	1.00127
390	1.00478
391	1.00199
392	1.00115
393	1.00317
394	1.00386
395	1.00267
396	1.00172
397	1.00483
398	1.00146
399	1.00184
400	1.00162
401	1.00409
402	1.00097
403	1.00373
404	1.00252
405	1.00503
406	0.999813
407	1.00094
408	1.00137
409	1.0003
410	1.00485
411	1.00066
412	1.00309
413	1.00431
414	1.00309
415	1.00386
416	1.00558
417	1.00299
418	1.00098
419	0.999578
420	1.00306
421	1.00231
422	1.00295
423	1.00537
424	1.00344
425	0.999858
426	0.999482
427	1.00169
428	1.00313
429	1.0018
430	1.00122
431	1.00279
432	1.00056
433	1.00241
434	1.00302
435	1.00187
436	1.00255
437	1.00186
438	1.00261
439	1.00152
440	1.00113
441	1.00312
442	1.00068
443	1.00109
444	1.00089
445	0.999159
446	0.999605
447	1.00229
448	1.00114
449	1.00124
450	1.00038
451	1.00314
452	1.00203
453	1.00195
454	1.00014
455	1.00485
456	1.00235
457	0.999977
458	1.00212
459	1.00238
460	1.0018
461	1.00146
462	1.00501
463	1.00196
464	1.00225
465	1.00581
466	1.00483
467	0.99913
468	1.00317
469	1.00206
470	1.0002
471	1.00011
472	1.0017
473	1.00058
474	1.00094
475	1.0037
476	1.00016
477	1.00499
478	1.00167
479	1.0028
480	1.00098
481	1.00173
482	1.00386
483	1.00288
484	1.0022
485	1.00266
486	1.00068
487	0.999904
488	1.00293
489	1.00325
490	1.00231
491	1.00169
492	1.00204
493	1.0048
494	1.00351
495	1.00178
496	1.00138
497	1.00314
498	1.00151
499	1.0043
500	1.00134
501	1.00592
502	1.00258
503	1.00318
504	1.00145
505	1.00278
506	1.00411
507	1.00263
508	1.00404
509	0.998895
510	0.999689
511	0.999829
512	1.00255
513	1.00288
514	1.00466
515	1.00417
516	1.00132
517	1.00027
518	1.00127
519	1.00283
520	1.00477
521	1.00034
522	1.00326
523	1.00127
524	1.00252
525	1.00407
526	1.00198
527	1.00197
528	1.00357
529	1.00404
530	1.00366
531	1.00154
532	1.00219
533	1.00236
534	1.00211
535	1.00038
536	1.0039
537	1.00376
538	1.00278
539	1.00105
540	1.00451
541	1.00218
542	1.00289
543	1.0035
544	1.00372
545	1.00421
546	1.00368
547	1.00475
548	1.00337
549	1.00109
550	1.00031
551	1.00249
552	1.00315
553	1.00273
554	1.00112
555	0.999334
556	0.999922
557	1.0018
558	1.00193
559	1.00048
560	1.00074
561	1.00287
562	1.00135
563	1.00156
564	1.0017
565	1.00203
566	1.0024
567	1.00168
568	1.00144
569	1.00123
570	1.00148
571	1.00494
572	1.00187
573	1.00367
574	1.00102
575	0.999457
576	1.00098
577	1.00328
578	1.0032
579	1.00354
580	1.00331
581	1.00214
582	1.00329
583	1.00062
584	1.00295
585	1.0014
586	1.00564
587	1.00178
588	1.0048
589	1.00232
590	1.00107
591	1.00119
592	1.00289
593	1.00264
594	1.00505
595	1.00338
596	1.00129
597	1.00094
598	0.998537
599	1.00481
600	1.0013
601	1.00176
602	1.00268
603	1.00209
604	1.00478
605	1.00362
606	1.00142
607	1.00417
608	1.00311
609	1.00182
610	1.00279
611	1.00209
612	1.00073
613	1.00126
614	1.00201
615	1.0025
616	1.00415
617	0.999574
618	1.0012
619	1.00407
620	1.0007
621	1.00687
622	1.00315
623	1.00264
624	1.00426
625	1.00288
626	1.00377
627	1.00282
628	1.00375
629	1.00234
630	1.0018
631	1.0026
632	1.00255
633	1.00339
634	1.00196
635	1.00175
636	1.00446
637	1.00462
638	1.00243
639	1.00334
640	1.00438
641	1.00564
642	1.00415
643	1.00361
644	0.999436
645	1.004
646	1.00197
647	1.00263
648	1.00181
649	1.00486
650	1.00367
651	1.00087
652	1.00495
653	1.00338
654	1.00345
655	1.00267
656	1.00254
657	1.00424
658	1.00045
659	1.00383
660	1.00071
661	1.00308
662	1.00059
663	1.0017
664	1.00063
665	1.00152
666	1.00327
667	1.00334
668	1.00233
669	1.00451
670	1.00364
671	1.00085
672	0.999126
673	1.00023
674	1.00272
675	1.001
676	0.999185
677	1.0023
678	0.99914
679	1.00083
680	1.00198
681	1.00463
682	1.0025
683	1.00155
684	1.00331
685	1.00413
686	1.00356
687	1.00321
688	1.00055
689	1.00176
690	1.00116
691	1.00323
692	1.00032
693	1.00327
694	1.00202
695	1.00338
696	1.00214
697	1.00282
698	1.00141
699	1.00383
700	1.00241
701	1.00176
702	1.00227
703	1.00361
704	1.0056
705	1.00564
706	1.00123
707	1.00197
708	1.00179
709	1.00401
710	1.00095
711	1.00097
712	1.0016
713	1.00076
714	1.00124
715	1.00305
716	1.00133
717	0.999759
718	1.00278
719	1.00558
720	1.00374
721	1.00206
722	1.00245
723	1.00312
724	1.00053
725	1.00289
726	1.00185
727	1.00218
728	1.00189
729	1.00554
730	1.00262
731	1.00065
732	1.00383
733	1.0057
734	1.00395
735	1.00379
736	1.00254
737	1.00112
738	1.00351
739	1.00012
740	1.00425
741	1.00105
742	1.00053
743	1.00171
744	1.00193
745	1.00236
746	1.00202
747	1.00175
748	1.00309
749	1.00305
750	0.999905
751	0.99981
752	1.00164
753	1.00248
754	1.00196
755	1.00081
756	1.00193
757	1.00019
758	1.0018
759	1.00222
760	1.00297
761	1.00064
762	0.999769
763	1.00355
764	1.00225
765	1.00271
766	1.00443
767	1.00143
768	1.00608
769	1.00091
770	1.00283
771	1.0013
772	1.00204
773	1.00066
774	1.00456
775	1.00324
776	1.00303
777	1.00099
778	1.00318
779	0.999884
780	1.00247
781	1.00449
782	1.00335
783	1.00153
784	0.999771
785	1.00197
786	1.00197
787	1.00495
788	1.0006
789	1.00483
790	1.00428
791	1.00199
792	0.998928
793	1.00072
794	1.00151
795	0.999121
796	1.003
797	1.00143
798	1.00143
799	1.00543
800	1.00441
801	1.00269
802	1.00292
803	1.00192
804	1.0004
805	1.00152
806	1.00372
807	1.00319
808	1.0028
809	1.0042
810	1.00035
811	1.00532
812	1.00541
813	1.00181
814	1.0009
815	1.00324
816	1.00264
817	1.00326
818	1.00087
819	1.00163
820	1.00089
821	1.00364
822	1.0048
823	1.00477
824	1.00093
825	1.00675
826	1.00446
827	1.00605
828	1.00283
829	1.00109
830	1.00233
831	1.00272
832	1.00228
833	1.00144
834	1.00421
835	1.00153
836	1.00045
837	1.00472
838	1.00432
839	1.00103
840	1.00348
841	1.00091
842	1.00389
843	1.00437
844	1.0026
845	1.00398
846	1.00324
847	1.0029
848	1.00285
849	1.00309
850	1.00252
851	1.00477
852	1.00067
853	1.00008
854	1.00053
855	1.00314
856	1.00214
857	1.00236
858	1.00139
859	1.00072
860	1.002
861	1.00143
862	1.00395
863	1.00106
864	1.00123
865	1.00108
866	1.00194
867	1.00325
868	1.00269
869	1.00139
870	1.00321
871	1.00522
872	1.00364
873	1.00325
874	1.00334
875	0.99951
876	1.0014
877	1.00324
878	1.00338
879	1.00297
880	1.00309
881	1.00142
882	0.998722
883	1.00345
884	1.00166
885	1.00526
886	1.00056
887	1.0012
888	1.00211
889	1.00176
890	1.00363
891	0.999932
892	1.00289
893	1.00143
894	1.00147
895	1.00275
896	0.999384
897	1.00217
898	1.00271
899	1.00049
900	1.00352
901	1.0042
902	1.00079
903	1.00363
904	0.998825
905	1.00444
906	1.00225
907	1.00311
908	1.00123
909	1.00286
910	1.00251
911	1.00226
912	1.00318
913	1.00178
914	1.00015
915	1.00399
916	1.0049
917	1.00488
918	1.00202
919	1.00271
920	1.00294
921	1.00176
922	1.00207
923	1.00348
924	1.00196
925	1.00262
926	0.995985
927	1.00391
928	1.00356
929	1.00043
930	1.00348
931	1.00386
932	0.999483
933	1.00247
934	1.00249
935	0.999731
936	1.00371
937	1.00342
938	1.00094
939	1.00026
940	1.00274
941	1.00154
942	1.00202
943	1.00195
944	1.00229
945	1.00397
946	1.00333
947	1.00194
948	1.00413
949	1.00467
950	0.997271
951	1.00165
952	1.00441
953	1.00327
954	1.00318
955	1.00443
956	1.00214
957	1.00081
958	1.00355
959	1.00197
960	1.00001
961	1.0022
962	1.00171
963	1.00033
964	1.001
965	1.00385
966	1.00262
967	1.00124
968	0.998885
969	1.00257
970	1.00247
971	1.00104
972	1.00165
973	1.00176
974	1.0034
975	1.00119
976	1.00249
977	1.00141
978	1.00159
979	1.00209
980	1.00117
981	1.0054
982	1.00205
983	1.00273
984	1.00366
985	1.00485
986	0.999942
987	1.00269
988	1.00327
989	1.00221
990	1.00098
991	1.00088
992	1.00041
993	1.00231
994	1.00221
995	1.00352
996	0.999443
997	1.00275
998	1.00202
999	1.00392
1000	1.00299
1001	1.00433
1002	1.0031
1003	1.00244
1004	1.00029
1005	1.00101
1006	1.00298
1007	1.00263
1008	1.00317
1009	1.0014
1010	1.00191
1011	1.00339
1012	1.00148
1013	1.00033
1014	1.00646
1015	1.00513
1016	1.00056
1017	1.00175
1018	1.00386
1019	1.00342
1020	1.0014
1021	1.0025
1022	1.00338
1023	1.00364
1024	1.00312
1025	1.00108
1026	1.00334
1027	1.00267
1028	1.0019
1029	1.00252
1030	1.00501
1031	1.00418
1032	1.00093
1033	1.00416
1034	1.00212
1035	1.00537
1036	1.00163
1037	1.00259
1038	1.0029
1039	1.00406
1040	1.00518
1041	1.00167
1042	1.00232
1043	1.00238
1044	1.00187
1045	1.00033
1046	1.00601
1047	1.00111
1048	1.00124
1049	1.00405
1050	1.00084
1051	1.00254
1052	1.00161
1053	1.00401
1054	1.00315
1055	1.00331
1056	1.00128
1057	1.00169
1058	0.999386
1059	1.00376
1060	0.999664
1061	1.00293
1062	1.0002
1063	0.999734
1064	1.00415
1065	1.00081
1066	1.00403
1067	1.00595
1068	1.00583
1069	1.00259
1070	1.00023
1071	1.00387
1072	1.00028
1073	1.00273
1074	1.00143
1075	1.003
1076	1.00342
1077	1.00347
1078	1.00356
1079	1.00558
1080	0.998358
1081	0.999582
1082	1.0019
1083	1.00228
1084	1.0033
1085	1.00272
1086	1.00214
1087	1.00069
1088	1.00079
1089	1.00429
1090	1.00354
1091	1.00121
1092	1.00195
1093	1.00142
1094	1.00305
1095	1.0001
1096	1.00209
1097	0.999985
1098	1.00139
1099	1.00193
1100	1.00133
1101	1.00253
1102	1.00123
1103	1.00329
1104	0.998776
1105	1.00144
1106	1.00147
1107	1.00577
1108	1.00383
1109	1.00307
1110	1.00303
1111	1.00106
1112	1.00266
1113	1.00273
1114	1.00509
1115	1.00073
1116	1.00115
1117	1.00105
1118	1.0016
1119	1.00236
1120	1.00249
1121	1.00026
1122	1.00223
1123	1.00045
1124	1.00366
1125	1.00329
1126	1.00112
1127	1.00447
1128	0.998603
1129	1.00236
1130	1.00179
1131	1.00339
1132	1.00289
1133	1.00294
1134	1.00274
1135	1.00398
1136	1.0021
1137	1.00077
1138	1.00244
1139	1.002
1140	1.00524
1141	1.00308
1142	1.00462
1143	1.0022
1144	1.00101
1145	1.00169
1146	1.00297
1147	1.00357
1148	1.00047
1149	1.00249
1150	1.00325
1151	1.00588
1152	1.00328
1153	1.00293
1154	1.0002
1155	1.00416
1156	1.00025
1157	1.00324
1158	1.00268
1159	1.00004
1160	1.00282
1161	1.0012
1162	1.00291
1163	0.999297
1164	1.00624
1165	1.0013
1166	1.00455
1167	1.00477
1168	1.00397
1169	1.00403
1170	0.998707
1171	1.00171
1172	1.0005
1173	1.00445
1174	1.0031
1175	1.00214
1176	0.999753
1177	1.00375
1178	1.00056
1179	1.00075
1180	1.00032
1181	1.00198
1182	1.00117
1183	1.00121
1184	1.00247
1185	1.00357
1186	1.00173
1187	1.0015
1188	1.00204
1189	1.00482
1190	1.00237
1191	0.999758
1192	1.00092
1193	1.00437
1194	1.0026
1195	1.00175
1196	1.00277
1197	1.00202
1198	1.0026
1199	1.00229
1200	1.00388
1201	1.00184
1202	1.0027
1203	1.00213
1204	1.00286
1205	1.00375
1206	1.00441
1207	1.00587
1208	1.00462
1209	1.00246
1210	1.00278
1211	1.00246
1212	1.00117
1213	1.003
1214	1.00276
1215	1.00128
1216	1.00376
1217	1.00138
1218	1.00403
1219	1.00061
1220	1.00447
1221	0.999331
1222	1.00167
1223	1.00089
1224	1.00213
1225	1.00524
1226	0.998455
1227	1.00153
1228	1.0015
1229	1.00234
1230	1.00211
1231	1.00203
1232	1.00263
1233	1.00134
1234	1.00269
1235	1.00173
1236	1.00259
1237	1.00242
1238	1.00245
1239	1.00375
1240	1.00359
1241	1.00629
1242	1.00059
1243	1.00164
1244	1.0013
1245	1.00302
1246	1.00394
1247	1.00365
1248	1.0019
1249	1.00511
1250	1.00223
1251	1.00382
1252	1.0021
1253	1.0014
1254	0.999675
1255	1.00393
1256	1.00364
1257	1.00016
1258	1.00245
1259	1.00277
1260	1.0022
1261	1.00269
1262	1.00156
1263	1.00357
1264	1.00245
1265	1.00271
1266	1.001
1267	1.00373
1268	0.99933
1269	1.00272
1270	1.00047
1271	1.00204
1272	1.00371
1273	1.0031
1274	1.00307
1275	1.00061
1276	1.00136
1277	1.00393
1278	1.00266
1279	1.00323
1280	1.001
1281	1.00252
1282	1.00164
1283	1.00252
1284	1.00511
1285	1.0038
1286	1.00205
1287	1.00248
1288	1.00351
1289	1.00292
1290	1.00429
1291	1.00391
1292	1.0034
1293	1.00472
1294	1.00096
1295	1.00294
1296	1.00268
1297	1.00371
1298	1.00198
1299	1.0036
1300	0.999824
1301	1.00312
1302	1.00417
1303	1.0021
1304	1.0018
1305	1.00573
1306	1.00138
1307	1.00374
1308	1.00553
1309	1.00057
1310	1.00269
1311	1.00352
1312	1.00173
1313	1.00122
1314	0.999658
1315	1.00185
1316	1.0008
1317	1.00286
1318	1.00241
1319	1.00394
1320	0.999425
1321	1.00311
1322	1.00367
1323	1.00432
1324	1.00206
1325	1.00292
1326	1.00354
1327	1.00189
1328	1.00167
1329	1.00275
1330	1.00527
1331	1.00305
1332	1.00206
1333	1.0015
1334	0.999747
1335	1.00031
1336	0.999975
1337	1.00215
1338	0.999803
1339	1.00067
1340	1.00264
1341	1.00186
1342	1.00182
1343	1.00101
1344	1.00291
1345	1.00405
1346	1.00097
1347	1.00344
1348	1.0015
1349	1.0032
1350	1.00386
1351	1.00145
1352	1.0018
1353	1.00086
1354	1.00135
1355	1.00137
1356	0.998513
1357	0.998128
1358	1.00105
1359	1.00374
1360	1.00094
1361	1.00203
1362	1.00116
1363	1.00123
1364	1.00324
1365	1.001
1366	1.00346
1367	1.00163
1368	1.0048
1369	1.00113
1370	1.00359
1371	1.00252
1372	1.00266
1373	1.0046
1374	1.00236
1375	1.0032
1376	1.00273
1377	0.999723
1378	1.00215
1379	1.00516
1380	1.00424
1381	1.00176
1382	1.00513
1383	0.999611
1384	1.00407
1385	1.00158
1386	1.00312
1387	1.00116
1388	1.00014
1389	1.00175
1390	1.00265
1391	1.00235
1392	1.00074
1393	1.00075
1394	1.00275
1395	1.00032
1396	1.00297
1397	1.00102
1398	1.00307
1399	1.00395
1400	1.00374
1401	1.0003
1402	1.00223
1403	1.004
1404	1.00328
1405	1.00454
1406	1.00076
1407	1.0009
1408	1.00116
1409	1.0008
1410	1.00254
1411	0.999403
1412	1.00277
1413	0.99949
1414	1.00111
1415	1.00363
1416	1.00591
1417	1.00322
1418	1.00158
1419	1.00323
1420	1.00288
1421	1.00469
1422	1.00323
1423	1.00245
1424	1.00409
1425	1.00216
1426	1.00199
1427	1.00125
1428	1.00217
1429	1.00441
1430	1.00326
1431	1.00268
1432	1.00282
1433	1.00365
1434	1.00122
1435	0.999946
1436	1.0029
1437	1.00174
1438	1.00046
1439	1.00417
1440	1.00251
1441	0.999941
1442	1.00042
1443	1.00407
1444	1.00216
1445	1.00069
1446	1.00434
1447	1.00093
1448	1.00429
1449	1.00018
1450	1.00263
1451	1.0011
1452	1.00301
1453	0.999512
1454	1.00223
1455	1.00474
1456	1.00362
1457	1.00592
1458	1.00111
1459	1.00473
1460	1.00161
1461	1.00115
1462	1.00249
1463	1.00207
1464	1.00654
1465	1.00153
1466	1.00296
1467	1.00146
1468	1.00313
1469	1.00154
1470	1.00158
1471	1.00479
1472	1.00363
1473	1.00213
1474	1.003
1475	1.00483
1476	1.00526
1477	1.00119
1478	1.00325
1479	1.00404
1480	0.997738
1481	1.00371
1482	1.00208
1483	1.00138
1484	1.00082
1485	1.00155
1486	1.0052
1487	1.00427
1488	1.00251
1489	1.00241
1490	1.00079
1491	1.00129
1492	1.00747
1493	1.00137
1494	1.00482
1495	1.00374
1496	1.00222
1497	1.00011
1498	1.00535
1499	1.00159
1500	1.00477
1501	1.00168
1502	1.00096
1503	1.00209
1504	1.00087
1505	1.00115
1506	1.00269
1507	1.00327
1508	1.00076
1509	0.997136
1510	1.00111
1511	1.00082
1512	0.999778
1513	1.00279
1514	1.00558
1515	1.00037
1516	1.00431
1517	1.00228
1518	1.00427
1519	1.00533
1520	1.00243
1521	0.999867
1522	1.00334
1523	1.00157
1524	1.0029
1525	1.00254
1526	1.00325
1527	1.00097
1528	1.0018
1529	1.00392
1530	1.00468
1531	1.00045
1532	1.00295
1533	1.0041
1534	1.00168
1535	1.00321
1536	1.00062
1537	1.00399
1538	1.00093
1539	1.00075
1540	1.00065
1541	1.00155
1542	1.00222
1543	1.00025
1544	1.00272
1545	1.00372
1546	1.00295
1547	1.00324
1548	1.00067
1549	1.00366
1550	1.00385
1551	1.00186
1552	1.00008
1553	1.00296
1554	1.004
1555	1.00211
1556	1.00073
1557	1.00082
1558	1.0035
1559	1.00224
1560	1.00281
1561	1.00203
1562	1.00323
1563	0.997436
1564	1.00401
1565	1.00265
1566	1.00259
1567	1.00048
1568	1.00263
1569	1.00095
1570	1.00172
1571	1.00298
1572	1.00116
1573	1.00246
1574	1.00023
1575	1.00209
1576	1.00252
1577	1.00347
1578	1.00184
1579	1.00045
1580	1.00258
1581	1.00237
1582	1.00194
1583	1.00572
1584	1.00329
1585	1.00257
1586	1.00128
1587	1.00218
1588	1.00257
1589	1.00044
1590	1.00389
1591	1.00132
1592	1.0041
1593	1.00351
1594	1.00189
1595	1.00244
1596	1.00174
1597	1.0008
1598	1.00045
1599	1.00196
1600	1.00385
1601	1.00152
1602	1.00272
1603	1.00464
1604	1.00491
1605	1.00128
1606	1.00311
1607	1.00133
1608	1.00507
1609	1.00464
1610	1.002
1611	1.00327
1612	1.00165
1613	1.0025
1614	1.00195
1615	1.00041
1616	1.00093
1617	1.00113
1618	1.00225
1619	1.00084
1620	1.00139
1621	1.00493
1622	1.00371
1623	1.0016
1624	1.00373
1625	1.00366
1626	1.00289
1627	1.00034
1628	1.00047
1629	1.00209
1630	1.00266
1631	1.00328
1632	1.00302
1633	1.00258
1634	0.999986
1635	1.00345
1636	1.00419
1637	1.00164
1638	1.00123
1639	0.998818
1640	1.00314
1641	1.00204
1642	1.0008
1643	0.999616
1644	1.00223
1645	1.00259
1646	1.0039
1647	1.00399
1648	1.00357
1649	1.00154
1650	1.00081
1651	1.00035
1652	1.00506
1653	1.00098
1654	1.00091
1655	1.00564
1656	1.00386
1657	1.00407
1658	1.00312
1659	0.999719
1660	1.00469
1661	1.00553
1662	1.00168
1663	1.00526
1664	1.0029
1665	1.00336
1666	0.997965
1667	1.00353
1668	1.00157
1669	1.00283
1670	1.00281
1671	1.00403
1672	1.00193
1673	1.00078
1674	1.00035
1675	1.00341
1676	1.00341
1677	1.00263
1678	1.00467
1679	1.00645
1680	1.00367
1681	1.0004
1682	1.00538
1683	1.00125
1684	1.00252
1685	1.00262
1686	1.00291
1687	1.00361
1688	1.00326
1689	1.0037
1690	1.00266
1691	1.00228
1692	1.00109
1693	1.00092
1694	1.00293
1695	1.00396
1696	1.00142
1697	1.00108
1698	1.00182
1699	1.00047
1700	1.00174
1701	1.0031
1702	1.00118
1703	1.00265
1704	0.999062
1705	1.00544
1706	1.00226
1707	1.00303
1708	1.0016
1709	1.00114
1710	1.00327
1711	1.0038
1712	1.00173
1713	0.999907
1714	0.999137
1715	1.00139
1716	1.00435
1717	1.00116
1718	1.00114
1719	1.00487
1720	1.00357
1721	1.00096
1722	1.00305
1723	1.00368
1724	1.00145
1725	1.00418
1726	1.0036
1727	1.00419
1728	1.00041
1729	1.00245
1730	0.999898
1731	1.00211
1732	1.00107
1733	1.00276
1734	1.00113
1735	1.0024
1736	1.00306
1737	1.0005
1738	1.00008
1739	0.999455
1740	1.00412
1741	1.00362
1742	1.00414
1743	1.00283
1744	1.00204
1745	1.00318
1746	1.00147
1747	1.00238
1748	1.00272
1749	1.00386
1750	1.00303
1751	1.00298
1752	1.00268
1753	1.00406
1754	1.00374
1755	1.0014
1756	1.00594
1757	1.00393
1758	1.00255
1759	0.998026
1760	1.00259
1761	1.00276
1762	1.00123
1763	1.00308
1764	1.00475
1765	1.00347
1766	1.00083
1767	0.999422
1768	1.00328
1769	1.00079
1770	1.00277
1771	1.00145
1772	1.00269
1773	1.00074
1774	1.00321
1775	1.00138
1776	1.00152
1777	1.00261
1778	1.0018
1779	1.00397
1780	1.00069
1781	1.00177
1782	1.00138
1783	1.00016
1784	1.00273
1785	1.00016
1786	1.00382
1787	1.00067
1788	1.00154
1789	1.00216
1790	1.00259
1791	1.00412
1792	1.00426
1793	1.00126
1794	1.00383
1795	1.00288
1796	1.00298
1797	1.00182
1798	1.00119
1799	1.00236
1800	1.00173
1801	1.00166
1802	1.0028
1803	1.00227
1804	1.00085
1805	0.998226
1806	1.00211
1807	1.00342
1808	0.998349
1809	1.00417
1810	1.00102
1811	1.00258
1812	1.00298
1813	1.00303
1814	1.00089
1815	1.00107
1816	1.00139
1817	1.00049
1818	1.00054
1819	1.00078
1820	1.00194
1821	1.00208
1822	0.999305
1823	1.00121
1824	1.00003
1825	1.00493
1826	1.00401
1827	1.00152
1828	0.999919
1829	1.00382
1830	1.00224
1831	1.00032
1832	1.00335
1833	1.00173
1834	1.00398
1835	1.00178
1836	1.00119
1837	0.99982
1838	1.00326
1839	1.00172
1840	1.00224
1841	1.00507
1842	1.00336
1843	1.00326
1844	1.00257
1845	1.00055
1846	1.0006
1847	1.00246
1848	1.00266
1849	1.00028
1850	1.00139
1851	1.00191
1852	1.00354
1853	1.00255
1854	1.00317
1855	1.002
1856	1.00151
1857	1.00219
1858	1.00292
1859	1.00321
1860	1.00078
1861	1.00253
1862	1.00198
1863	1.00294
1864	1.00322
1865	1.00409
1866	1.00313
1867	1.00306
1868	1.00266
1869	1.00041
1870	1.00432
1871	1.00117
1872	1.00129
1873	0.999599
1874	1.00418
1875	1.00422
1876	1.00058
1877	1.00237
